date,symbol,marketcapname,sector
09-02-2024,KARURVYSYA,Midcap,Bank
09-02-2024,GESHIP,Midcap,Services
09-02-2024,CASTROLIND,Largecap,Industrials
09-02-2024,CEATLTD,Midcap,Auto
09-02-2024,ELECON,Midcap,FMCG
09-02-2024,MEDANTA,Largecap,Pharmaceuticals
09-02-2024,KAYNES,Largecap,FMCG
09-02-2024,KFINTECH,Midcap,Financial Services
09-02-2024,NSLNISP,Midcap,Metals
09-02-2024,JMFINANCIL,Midcap,Finance
09-02-2024,HUDCO,Largecap,Finance
09-02-2024,NAM-INDIA,Largecap,Finance
09-02-2024,JUBLPHARMA,Midcap,Pharmaceuticals
09-02-2024,ASTERDM,Largecap,Pharmaceuticals
09-02-2024,LEMONTREE,Midcap,Services
09-02-2024,VAIBHAVGBL,Midcap,Miscellaneous
09-02-2024,ENGINERSIN,Midcap,Realty
09-02-2024,SONATSOFTW,Midcap,I.T
09-02-2024,OLECTRA,Midcap,Auto
09-02-2024,JBMA,Largecap,Auto
09-02-2024,IRB,Largecap,Realty
09-02-2024,SHYAMMETL,Largecap,Metals
09-02-2024,MINDACORP,Midcap,Auto
09-02-2024,MGL,Midcap,Industrials
12-02-2024,MMTC,Midcap,Services
13-02-2024,MMTC,Midcap,Services
13-02-2024,ACE,Midcap,FMCG
13-02-2024,NH,Largecap,Pharmaceuticals
14-02-2024,CHENNPETRO,Midcap,Industrials
14-02-2024,EIDPARRY,Midcap,FMCG
14-02-2024,BIRLACORPN,Midcap,Industrials
14-02-2024,AVANTIFEED,Midcap,FMCG
14-02-2024,MMTC,Midcap,Services
14-02-2024,CCL,Midcap,FMCG
14-02-2024,NAM-INDIA,Largecap,Finance
14-02-2024,SWSOLAR,Midcap,Realty
14-02-2024,TRIVENI,Midcap,FMCG
14-02-2024,IOB,Largecap,Bank
14-02-2024,UCOBANK,Largecap,Bank
14-02-2024,SOBHA,Midcap,Realty
14-02-2024,BRIGADE,Largecap,Realty
15-02-2024,HEG,Midcap,FMCG
15-02-2024,WELSPUNLIV,Midcap,Textiles
15-02-2024,PPLPHARMA,Largecap,Pharmaceuticals
15-02-2024,SAFARI,Midcap,FMCG
15-02-2024,METROPOLIS,Midcap,Pharmaceuticals
15-02-2024,FDC,Midcap,Pharmaceuticals
15-02-2024,CAMS,Largecap,Financial Services
15-02-2024,IOB,Largecap,Bank
15-02-2024,RADICO,Largecap,FMCG
15-02-2024,UCOBANK,Largecap,Bank
15-02-2024,FSL,Largecap,I.T
15-02-2024,SPARC,Midcap,Pharmaceuticals
15-02-2024,BRIGADE,Largecap,Realty
15-02-2024,MHRIL,Midcap,Services
15-02-2024,GPPL,Midcap,Industrials
15-02-2024,APLLTD,Largecap,Pharmaceuticals
15-02-2024,TRITURBINE,Largecap,FMCG
15-02-2024,NBCC,Largecap,Realty
15-02-2024,JUSTDIAL,Midcap,I.T
15-02-2024,KIMS,Smallcap,Pharmaceuticals
15-02-2024,ANANDRATHI,Midcap,Finance
15-02-2024,INTELLECT,Midcap,I.T
15-02-2024,BLS,Midcap,I.T
16-02-2024,ARE&M,Largecap,Auto
16-02-2024,KARURVYSYA,Midcap,Bank
16-02-2024,CENTURYTEX,Largecap,Industrials
16-02-2024,BEML,Midcap,Aerospace & Defence
16-02-2024,GODFRYPHLP,Largecap,FMCG
16-02-2024,HFCL,Largecap,Telecom
16-02-2024,HSCL,Largecap,Industrials
16-02-2024,MAHSEAMLES,Midcap,Metals
16-02-2024,CEATLTD,Midcap,Auto
16-02-2024,BBTC,Largecap,Auto
16-02-2024,SWANENERGY,Midcap,Miscellaneous
16-02-2024,PCBL,Largecap,Industrials
16-02-2024,JBCHEPHARM,Largecap,Pharmaceuticals
16-02-2024,GRAPHITE,Midcap,FMCG
16-02-2024,CANFINHOME,Midcap,Finance
16-02-2024,SUNTECK,Midcap,Realty
16-02-2024,AVANTIFEED,Midcap,FMCG
16-02-2024,HBLPOWER,Midcap,Auto
16-02-2024,ACI,Midcap,Industrials
16-02-2024,CCL,Midcap,FMCG
16-02-2024,TRIDENT,Midcap,Textiles
16-02-2024,KPIL,Largecap,Realty
16-02-2024,JMFINANCIL,Midcap,Finance
16-02-2024,MASTEK,Midcap,I.T
16-02-2024,CDSL,Largecap,Financial Services
16-02-2024,COCHINSHIP,Largecap,Aerospace & Defence
16-02-2024,LEMONTREE,Midcap,Services
16-02-2024,RITES,Midcap,Miscellaneous
16-02-2024,MANAPPURAM,Midcap,Finance
16-02-2024,CGCL,Midcap,Finance
16-02-2024,WELCORP,Midcap,Metals
16-02-2024,GMDCLTD,Midcap,Industrials
16-02-2024,J&KBANK,Midcap,Bank
16-02-2024,APARINDS,Largecap,FMCG
16-02-2024,TRIVENI,Midcap,FMCG
16-02-2024,TTML,Midcap,Telecom
16-02-2024,IOB,Largecap,Bank
16-02-2024,GRANULES,Midcap,Pharmaceuticals
16-02-2024,RADICO,Largecap,FMCG
16-02-2024,UCOBANK,Largecap,Bank
16-02-2024,GPIL,Midcap,Metals
16-02-2024,SOBHA,Midcap,Realty
16-02-2024,NETWORK18,Midcap,Media
16-02-2024,REDINGTON,Midcap,Services
16-02-2024,FSL,Largecap,I.T
16-02-2024,CENTRALBK,Largecap,Bank
16-02-2024,MOTILALOFS,Largecap,Services
16-02-2024,KNRCON,Midcap,Realty
16-02-2024,JAIBALAJI,Largecap,Metals
16-02-2024,SCHNEIDER,Midcap,FMCG
16-02-2024,NBCC,Largecap,Realty
16-02-2024,RAILTEL,Midcap,Telecom
16-02-2024,EASEMYTRIP,Midcap,I.T
16-02-2024,LATENTVIEW,Midcap,I.T
16-02-2024,PNCINFRA,Midcap,Realty
19-02-2024,KARURVYSYA,Midcap,Bank
19-02-2024,BLUESTARCO,Largecap,FMCG
19-02-2024,EXIDEIND,Largecap,Auto
19-02-2024,EIDPARRY,Midcap,FMCG
19-02-2024,MAHSEAMLES,Midcap,Metals
19-02-2024,NCC,Midcap,Realty
19-02-2024,SUNTECK,Midcap,Realty
19-02-2024,HINDCOPPER,Largecap,Metals
19-02-2024,USHAMART,Midcap,Metals
19-02-2024,ITI,Largecap,Telecom
19-02-2024,HUDCO,Largecap,Finance
19-02-2024,CDSL,Largecap,Financial Services
19-02-2024,AMBER,Midcap,FMCG
19-02-2024,CHALET,Midcap,Services
19-02-2024,CGCL,Midcap,Finance
19-02-2024,SWSOLAR,Midcap,Realty
19-02-2024,CAMS,Largecap,Financial Services
19-02-2024,VAIBHAVGBL,Midcap,Miscellaneous
19-02-2024,ENGINERSIN,Midcap,Realty
19-02-2024,J&KBANK,Midcap,Bank
19-02-2024,IOB,Largecap,Bank
19-02-2024,UCOBANK,Largecap,Bank
19-02-2024,ACE,Midcap,FMCG
19-02-2024,NETWORK18,Midcap,Media
19-02-2024,TV18BRDCST,Midcap,Media
19-02-2024,CENTRALBK,Largecap,Bank
19-02-2024,MOTILALOFS,Largecap,Services
19-02-2024,KNRCON,Midcap,Realty
19-02-2024,JWL,Largecap,FMCG
19-02-2024,RTNINDIA,Midcap,Miscellaneous
19-02-2024,SHYAMMETL,Largecap,Metals
19-02-2024,KIMS,Smallcap,Pharmaceuticals
19-02-2024,GLS,Midcap,Pharmaceuticals
19-02-2024,INOXWIND,Largecap,FMCG
19-02-2024,PNCINFRA,Midcap,Realty
19-02-2024,MGL,Midcap,Industrials
20-02-2024,BEML,Midcap,Aerospace & Defence
20-02-2024,HSCL,Largecap,Industrials
20-02-2024,BIRLACORPN,Midcap,Industrials
20-02-2024,EIHOTEL,Largecap,Services
20-02-2024,TATAINVEST,Largecap,Finance
20-02-2024,VTL,Midcap,Textiles
20-02-2024,JBCHEPHARM,Largecap,Pharmaceuticals
20-02-2024,CANFINHOME,Midcap,Finance
20-02-2024,NLCINDIA,Largecap,Miscellaneous
20-02-2024,WELSPUNLIV,Midcap,Textiles
20-02-2024,CCL,Midcap,FMCG
20-02-2024,TRIDENT,Midcap,Textiles
20-02-2024,ELGIEQUIP,Largecap,FMCG
20-02-2024,NSLNISP,Midcap,Metals
20-02-2024,KPIL,Largecap,Realty
20-02-2024,AARTIIND,Largecap,Industrials
20-02-2024,GAEL,Midcap,Miscellaneous
20-02-2024,LEMONTREE,Midcap,Services
20-02-2024,RITES,Midcap,Miscellaneous
20-02-2024,CGCL,Midcap,Finance
20-02-2024,360ONE,Largecap,Finance
20-02-2024,CAMS,Largecap,Financial Services
20-02-2024,NATIONALUM,Largecap,Metals
20-02-2024,TTML,Midcap,Telecom
20-02-2024,BSOFT,Midcap,I.T
20-02-2024,GSPL,Largecap,Industrials
20-02-2024,KEC,Largecap,Realty
20-02-2024,IRB,Largecap,Realty
20-02-2024,VGUARD,Midcap,FMCG
20-02-2024,MHRIL,Midcap,Services
20-02-2024,TRITURBINE,Largecap,FMCG
20-02-2024,RTNINDIA,Midcap,Miscellaneous
20-02-2024,EASEMYTRIP,Midcap,I.T
20-02-2024,LATENTVIEW,Midcap,I.T
20-02-2024,PNCINFRA,Midcap,Realty
20-02-2024,MGL,Midcap,Industrials
21-02-2024,BLUESTARCO,Largecap,FMCG
21-02-2024,CHENNPETRO,Midcap,Industrials
21-02-2024,HSCL,Largecap,Industrials
21-02-2024,KSB,Smallcap,FMCG
21-02-2024,NCC,Midcap,Realty
21-02-2024,CEATLTD,Midcap,Auto
21-02-2024,VTL,Midcap,Textiles
21-02-2024,PCBL,Largecap,Industrials
21-02-2024,GRAPHITE,Midcap,FMCG
21-02-2024,NLCINDIA,Largecap,Miscellaneous
21-02-2024,KFINTECH,Midcap,Financial Services
21-02-2024,NSLNISP,Midcap,Metals
21-02-2024,KPIL,Largecap,Realty
21-02-2024,CDSL,Largecap,Financial Services
21-02-2024,COCHINSHIP,Largecap,Aerospace & Defence
21-02-2024,AMBER,Midcap,FMCG
21-02-2024,RITES,Midcap,Miscellaneous
21-02-2024,IRCON,Largecap,Realty
21-02-2024,CGCL,Midcap,Finance
21-02-2024,UTIAMC,Midcap,Finance
21-02-2024,J&KBANK,Midcap,Bank
21-02-2024,NATIONALUM,Largecap,Metals
21-02-2024,APARINDS,Largecap,FMCG
21-02-2024,TTML,Midcap,Telecom
21-02-2024,IOB,Largecap,Bank
21-02-2024,RADICO,Largecap,FMCG
21-02-2024,UCOBANK,Largecap,Bank
21-02-2024,CENTRALBK,Largecap,Bank
21-02-2024,MOTILALOFS,Largecap,Services
21-02-2024,BRIGADE,Largecap,Realty
21-02-2024,IRB,Largecap,Realty
21-02-2024,MCX,Largecap,Financial Services
21-02-2024,SHYAMMETL,Largecap,Metals
21-02-2024,KIMS,Smallcap,Pharmaceuticals
21-02-2024,NH,Largecap,Pharmaceuticals
22-02-2024,JBCHEPHARM,Largecap,Pharmaceuticals
22-02-2024,RAINBOW,Midcap,Pharmaceuticals
22-02-2024,FIVESTAR,Largecap,Finance
22-02-2024,NATCOPHARM,Largecap,Pharmaceuticals
22-02-2024,NAM-INDIA,Largecap,Finance
22-02-2024,UCOBANK,Largecap,Bank
22-02-2024,KEC,Largecap,Realty
22-02-2024,SCHNEIDER,Midcap,FMCG
22-02-2024,APTUS,Midcap,Finance
22-02-2024,INTELLECT,Midcap,I.T
23-02-2024,KARURVYSYA,Midcap,Bank
23-02-2024,MRPL,Largecap,Industrials
23-02-2024,JINDALSAW,Largecap,Metals
23-02-2024,VTL,Midcap,Textiles
23-02-2024,ELECON,Midcap,FMCG
23-02-2024,KFINTECH,Midcap,Financial Services
23-02-2024,CAPLIPOINT,Midcap,Pharmaceuticals
23-02-2024,JUBLPHARMA,Midcap,Pharmaceuticals
23-02-2024,FDC,Midcap,Pharmaceuticals
23-02-2024,GPIL,Midcap,Metals
23-02-2024,MINDACORP,Midcap,Auto
26-02-2024,AEGISLOG,Largecap,Services
26-02-2024,BLUESTARCO,Largecap,FMCG
26-02-2024,MRPL,Largecap,Industrials
26-02-2024,CHENNPETRO,Midcap,Industrials
26-02-2024,KSB,Smallcap,FMCG
26-02-2024,JINDALSAW,Largecap,Metals
26-02-2024,EIHOTEL,Largecap,Services
26-02-2024,CASTROLIND,Largecap,Industrials
26-02-2024,VTL,Midcap,Textiles
26-02-2024,RAINBOW,Midcap,Pharmaceuticals
26-02-2024,CCL,Midcap,FMCG
26-02-2024,TRIDENT,Midcap,Textiles
26-02-2024,ELGIEQUIP,Largecap,FMCG
26-02-2024,NSLNISP,Midcap,Metals
26-02-2024,NATCOPHARM,Largecap,Pharmaceuticals
26-02-2024,AMBER,Midcap,FMCG
26-02-2024,METROPOLIS,Midcap,Pharmaceuticals
26-02-2024,BORORENEW,Midcap,Industrials
26-02-2024,SONATSOFTW,Midcap,I.T
26-02-2024,NATIONALUM,Largecap,Metals
26-02-2024,RADICO,Largecap,FMCG
26-02-2024,UCOBANK,Largecap,Bank
26-02-2024,SPARC,Midcap,Pharmaceuticals
26-02-2024,CENTRALBK,Largecap,Bank
26-02-2024,MOTILALOFS,Largecap,Services
26-02-2024,BRIGADE,Largecap,Realty
26-02-2024,IRB,Largecap,Realty
26-02-2024,JAIBALAJI,Largecap,Metals
26-02-2024,JWL,Largecap,FMCG
26-02-2024,RTNINDIA,Midcap,Miscellaneous
26-02-2024,EASEMYTRIP,Midcap,I.T
26-02-2024,GLS,Midcap,Pharmaceuticals
26-02-2024,MINDACORP,Midcap,Auto
26-02-2024,INOXWIND,Largecap,FMCG
27-02-2024,CHENNPETRO,Midcap,Industrials
27-02-2024,SWANENERGY,Midcap,Miscellaneous
27-02-2024,CANFINHOME,Midcap,Finance
27-02-2024,CCL,Midcap,FMCG
27-02-2024,KPIL,Largecap,Realty
27-02-2024,AARTIIND,Largecap,Industrials
27-02-2024,NATCOPHARM,Largecap,Pharmaceuticals
27-02-2024,JUBLPHARMA,Midcap,Pharmaceuticals
27-02-2024,POLYMED,Largecap,Pharmaceuticals
27-02-2024,IOB,Largecap,Bank
27-02-2024,OLECTRA,Midcap,Auto
27-02-2024,UCOBANK,Largecap,Bank
27-02-2024,ACE,Midcap,FMCG
27-02-2024,CENTRALBK,Largecap,Bank
27-02-2024,JAIBALAJI,Largecap,Metals
27-02-2024,TRITURBINE,Largecap,FMCG
27-02-2024,MINDACORP,Midcap,Auto
27-02-2024,QUESS,Midcap,Miscellaneous
28-02-2024,EIDPARRY,Midcap,FMCG
28-02-2024,GODFRYPHLP,Largecap,FMCG
28-02-2024,KSB,Smallcap,FMCG
28-02-2024,EIHOTEL,Largecap,Services
28-02-2024,BBTC,Largecap,Auto
28-02-2024,PCBL,Largecap,Industrials
28-02-2024,HBLPOWER,Midcap,Auto
28-02-2024,KAYNES,Largecap,FMCG
28-02-2024,AARTIIND,Largecap,Industrials
28-02-2024,COCHINSHIP,Largecap,Aerospace & Defence
28-02-2024,CHALET,Midcap,Services
28-02-2024,J&KBANK,Midcap,Bank
28-02-2024,NATIONALUM,Largecap,Metals
28-02-2024,APARINDS,Largecap,FMCG
28-02-2024,TRIVENI,Midcap,FMCG
28-02-2024,OLECTRA,Midcap,Auto
28-02-2024,GRANULES,Midcap,Pharmaceuticals
28-02-2024,GSPL,Largecap,Industrials
28-02-2024,ALLCARGO,Midcap,Services
28-02-2024,FSL,Largecap,I.T
28-02-2024,NBCC,Largecap,Realty
28-02-2024,JUSTDIAL,Midcap,I.T
28-02-2024,MINDACORP,Midcap,Auto
29-02-2024,ARE&M,Largecap,Auto
29-02-2024,EIHOTEL,Largecap,Services
29-02-2024,MEDANTA,Largecap,Pharmaceuticals
29-02-2024,NAM-INDIA,Largecap,Finance
29-02-2024,MHRIL,Midcap,Services
01-03-2024,MRPL,Largecap,Industrials
01-03-2024,HFCL,Largecap,Telecom
01-03-2024,VTL,Midcap,Textiles
01-03-2024,SUNTECK,Midcap,Realty
01-03-2024,MAHLIFE,Midcap,Realty
01-03-2024,APLLTD,Largecap,Pharmaceuticals
01-03-2024,PNCINFRA,Midcap,Realty
02-03-2024,MRPL,Largecap,Industrials
02-03-2024,HFCL,Largecap,Telecom
02-03-2024,WELSPUNLIV,Midcap,Textiles
02-03-2024,ACI,Midcap,Industrials
02-03-2024,HUDCO,Largecap,Finance
02-03-2024,RITES,Midcap,Miscellaneous
02-03-2024,IRCON,Largecap,Realty
02-03-2024,BSOFT,Midcap,I.T
02-03-2024,GRANULES,Midcap,Pharmaceuticals
02-03-2024,FSL,Largecap,I.T
02-03-2024,CENTRALBK,Largecap,Bank
02-03-2024,MOTILALOFS,Largecap,Services
02-03-2024,GPPL,Midcap,Industrials
02-03-2024,LATENTVIEW,Midcap,I.T
02-03-2024,BLS,Midcap,I.T
04-03-2024,AEGISLOG,Largecap,Services
04-03-2024,KARURVYSYA,Midcap,Bank
04-03-2024,MRPL,Largecap,Industrials
04-03-2024,HFCL,Largecap,Telecom
04-03-2024,HSCL,Largecap,Industrials
04-03-2024,NCC,Midcap,Realty
04-03-2024,JINDALSAW,Largecap,Metals
04-03-2024,JKLAKSHMI,Midcap,Industrials
04-03-2024,EIHOTEL,Largecap,Services
04-03-2024,CASTROLIND,Largecap,Industrials
04-03-2024,BBTC,Largecap,Auto
04-03-2024,VTL,Midcap,Textiles
04-03-2024,SWANENERGY,Midcap,Miscellaneous
04-03-2024,GRAPHITE,Midcap,FMCG
04-03-2024,AVANTIFEED,Midcap,FMCG
04-03-2024,ACI,Midcap,Industrials
04-03-2024,KPIL,Largecap,Realty
04-03-2024,CDSL,Largecap,Financial Services
04-03-2024,COCHINSHIP,Largecap,Aerospace & Defence
04-03-2024,NATCOPHARM,Largecap,Pharmaceuticals
04-03-2024,JUBLPHARMA,Midcap,Pharmaceuticals
04-03-2024,ASTERDM,Largecap,Pharmaceuticals
04-03-2024,LEMONTREE,Midcap,Services
04-03-2024,RITES,Midcap,Miscellaneous
04-03-2024,IRCON,Largecap,Realty
04-03-2024,MANAPPURAM,Midcap,Finance
04-03-2024,FDC,Midcap,Pharmaceuticals
04-03-2024,SWSOLAR,Midcap,Realty
04-03-2024,360ONE,Largecap,Finance
04-03-2024,CAMS,Largecap,Financial Services
04-03-2024,SAREGAMA,Midcap,Media
04-03-2024,APARINDS,Largecap,FMCG
04-03-2024,IOB,Largecap,Bank
04-03-2024,BSOFT,Midcap,I.T
04-03-2024,OLECTRA,Midcap,Auto
04-03-2024,UCOBANK,Largecap,Bank
04-03-2024,GSPL,Largecap,Industrials
04-03-2024,KEC,Largecap,Realty
04-03-2024,GPIL,Midcap,Metals
04-03-2024,SOBHA,Midcap,Realty
04-03-2024,REDINGTON,Midcap,Services
04-03-2024,CENTRALBK,Largecap,Bank
04-03-2024,MOTILALOFS,Largecap,Services
04-03-2024,KNRCON,Midcap,Realty
04-03-2024,IRB,Largecap,Realty
04-03-2024,VGUARD,Midcap,FMCG
04-03-2024,GPPL,Midcap,Industrials
04-03-2024,MCX,Largecap,Financial Services
04-03-2024,NBCC,Largecap,Realty
04-03-2024,SAPPHIRE,Smallcap,Quick Service Restaurant
04-03-2024,LATENTVIEW,Midcap,I.T
04-03-2024,DATAPATTNS,Midcap,Aerospace & Defence
04-03-2024,MGL,Midcap,Industrials
04-03-2024,QUESS,Midcap,Miscellaneous
05-03-2024,CENTURYTEX,Largecap,Industrials
05-03-2024,BLUESTARCO,Largecap,FMCG
05-03-2024,CANFINHOME,Midcap,Finance
05-03-2024,MMTC,Midcap,Services
05-03-2024,NAM-INDIA,Largecap,Finance
05-03-2024,REDINGTON,Midcap,Services
05-03-2024,INOXWIND,Largecap,FMCG
06-03-2024,EIDPARRY,Midcap,FMCG
06-03-2024,HINDCOPPER,Largecap,Metals
06-03-2024,WELSPUNLIV,Midcap,Textiles
06-03-2024,HBLPOWER,Midcap,Auto
06-03-2024,AARTIIND,Largecap,Industrials
06-03-2024,GAEL,Midcap,Miscellaneous
06-03-2024,ASTERDM,Largecap,Pharmaceuticals
06-03-2024,FDC,Midcap,Pharmaceuticals
06-03-2024,POLYMED,Largecap,Pharmaceuticals
06-03-2024,UTIAMC,Midcap,Finance
06-03-2024,NATIONALUM,Largecap,Metals
06-03-2024,GLENMARK,Largecap,Pharmaceuticals
06-03-2024,ACE,Midcap,FMCG
06-03-2024,SOBHA,Midcap,Realty
06-03-2024,JAIBALAJI,Largecap,Metals
06-03-2024,INOXWIND,Largecap,FMCG
07-03-2024,RAINBOW,Midcap,Pharmaceuticals
11-03-2024,KAYNES,Largecap,FMCG
11-03-2024,ELGIEQUIP,Largecap,FMCG
11-03-2024,NSLNISP,Midcap,Metals
11-03-2024,GAEL,Midcap,Miscellaneous
11-03-2024,ASTERDM,Largecap,Pharmaceuticals
11-03-2024,RITES,Midcap,Miscellaneous
11-03-2024,NATIONALUM,Largecap,Metals
11-03-2024,RKFORGE,Midcap,Industrials
11-03-2024,ALLCARGO,Midcap,Services
11-03-2024,TRITURBINE,Largecap,FMCG
11-03-2024,RAILTEL,Midcap,Telecom
11-03-2024,JUSTDIAL,Midcap,I.T
11-03-2024,KIMS,Smallcap,Pharmaceuticals
11-03-2024,INTELLECT,Midcap,I.T
11-03-2024,QUESS,Midcap,Miscellaneous
12-03-2024,EASEMYTRIP,Midcap,I.T
13-03-2024,MEDANTA,Largecap,Pharmaceuticals
13-03-2024,JAIBALAJI,Largecap,Metals
13-03-2024,ANANDRATHI,Midcap,Finance
14-03-2024,SWSOLAR,Midcap,Realty
14-03-2024,JAIBALAJI,Largecap,Metals
14-03-2024,SCHNEIDER,Midcap,FMCG
15-03-2024,ACI,Midcap,Industrials
15-03-2024,360ONE,Largecap,Finance
15-03-2024,MCX,Largecap,Financial Services
18-03-2024,BLUESTARCO,Largecap,FMCG
18-03-2024,ZENSARTECH,Midcap,I.T
18-03-2024,360ONE,Largecap,Finance
19-03-2024,BLUESTARCO,Largecap,FMCG
19-03-2024,KPIL,Largecap,Realty
19-03-2024,REDINGTON,Midcap,Services
19-03-2024,VGUARD,Midcap,FMCG
19-03-2024,DATAPATTNS,Midcap,Aerospace & Defence
20-03-2024,GODFRYPHLP,Largecap,FMCG
20-03-2024,GESHIP,Midcap,Services
20-03-2024,EIHOTEL,Largecap,Services
20-03-2024,GRAPHITE,Midcap,FMCG
20-03-2024,ELGIEQUIP,Largecap,FMCG
20-03-2024,HUDCO,Largecap,Finance
20-03-2024,360ONE,Largecap,Finance
20-03-2024,UCOBANK,Largecap,Bank
20-03-2024,KEC,Largecap,Realty
20-03-2024,ACE,Midcap,FMCG
20-03-2024,JAIBALAJI,Largecap,Metals
20-03-2024,DATAPATTNS,Midcap,Aerospace & Defence
21-03-2024,MRPL,Largecap,Industrials
21-03-2024,NCC,Midcap,Realty
21-03-2024,GESHIP,Midcap,Services
21-03-2024,ZENSARTECH,Midcap,I.T
21-03-2024,GRAPHITE,Midcap,FMCG
21-03-2024,NATCOPHARM,Largecap,Pharmaceuticals
21-03-2024,KEC,Largecap,Realty
21-03-2024,ACE,Midcap,FMCG
21-03-2024,REDINGTON,Midcap,Services
21-03-2024,DATAPATTNS,Midcap,Aerospace & Defence
22-03-2024,BLUESTARCO,Largecap,FMCG
22-03-2024,MRPL,Largecap,Industrials
22-03-2024,GODFRYPHLP,Largecap,FMCG
22-03-2024,GESHIP,Midcap,Services
22-03-2024,EIHOTEL,Largecap,Services
22-03-2024,CASTROLIND,Largecap,Industrials
22-03-2024,VTL,Midcap,Textiles
22-03-2024,ZENSARTECH,Midcap,I.T
22-03-2024,GLENMARK,Largecap,Pharmaceuticals
22-03-2024,KEC,Largecap,Realty
22-03-2024,REDINGTON,Midcap,Services
22-03-2024,GPPL,Midcap,Industrials
26-03-2024,MRPL,Largecap,Industrials
26-03-2024,NCC,Midcap,Realty
26-03-2024,ZENSARTECH,Midcap,I.T
26-03-2024,NATCOPHARM,Largecap,Pharmaceuticals
26-03-2024,GLENMARK,Largecap,Pharmaceuticals
26-03-2024,GPPL,Midcap,Industrials
26-03-2024,TRITURBINE,Largecap,FMCG
26-03-2024,SCHNEIDER,Midcap,FMCG
26-03-2024,INTELLECT,Midcap,I.T
26-03-2024,DATAPATTNS,Midcap,Aerospace & Defence
27-03-2024,GRAPHITE,Midcap,FMCG
27-03-2024,KPIL,Largecap,Realty
27-03-2024,VGUARD,Midcap,FMCG
27-03-2024,SCHNEIDER,Midcap,FMCG
28-03-2024,GODFRYPHLP,Largecap,FMCG
28-03-2024,GRAPHITE,Midcap,FMCG
28-03-2024,KPIL,Largecap,Realty
28-03-2024,SCHNEIDER,Midcap,FMCG
01-04-2024,MRPL,Largecap,Industrials
01-04-2024,GRAPHITE,Midcap,FMCG
01-04-2024,HEG,Midcap,FMCG
01-04-2024,COCHINSHIP,Largecap,Aerospace & Defence
02-04-2024,GODFRYPHLP,Largecap,FMCG
02-04-2024,QUESS,Midcap,Miscellaneous
03-04-2024,KSB,Smallcap,FMCG
03-04-2024,VGUARD,Midcap,FMCG
03-04-2024,MAPMYINDIA,Midcap,I.T
03-04-2024,INTELLECT,Midcap,I.T
04-04-2024,AEGISLOG,Largecap,Services
04-04-2024,VTL,Midcap,Textiles
04-04-2024,CHOLAHLDNG,Largecap,Finance
04-04-2024,JBCHEPHARM,Largecap,Pharmaceuticals
04-04-2024,HINDCOPPER,Largecap,Metals
04-04-2024,KPIL,Largecap,Realty
04-04-2024,NATCOPHARM,Largecap,Pharmaceuticals
04-04-2024,CAMS,Largecap,Financial Services
04-04-2024,APARINDS,Largecap,FMCG
04-04-2024,TRITURBINE,Largecap,FMCG
05-04-2024,CHENNPETRO,Midcap,Industrials
05-04-2024,EIHOTEL,Largecap,Services
05-04-2024,JBCHEPHARM,Largecap,Pharmaceuticals
05-04-2024,360ONE,Largecap,Finance
05-04-2024,LATENTVIEW,Midcap,I.T
05-04-2024,ANANDRATHI,Midcap,Finance
05-04-2024,MINDACORP,Midcap,Auto
08-04-2024,CENTURYTEX,Largecap,Industrials
08-04-2024,FINPIPE,Midcap,FMCG
08-04-2024,JBCHEPHARM,Largecap,Pharmaceuticals
08-04-2024,LEMONTREE,Midcap,Services
08-04-2024,CHALET,Midcap,Services
08-04-2024,360ONE,Largecap,Finance
08-04-2024,CSBBANK,Midcap,Bank
08-04-2024,RADICO,Largecap,FMCG
08-04-2024,ACE,Midcap,FMCG
08-04-2024,JWL,Largecap,FMCG
08-04-2024,HOMEFIRST,Midcap,Finance
08-04-2024,SAPPHIRE,Smallcap,Quick Service Restaurant
08-04-2024,MAPMYINDIA,Midcap,I.T
08-04-2024,DATAPATTNS,Midcap,Aerospace & Defence
08-04-2024,PNCINFRA,Midcap,Realty
09-04-2024,VTL,Midcap,Textiles
09-04-2024,PPLPHARMA,Largecap,Pharmaceuticals
09-04-2024,NATCOPHARM,Largecap,Pharmaceuticals
09-04-2024,METROPOLIS,Midcap,Pharmaceuticals
09-04-2024,APARINDS,Largecap,FMCG
09-04-2024,IOB,Largecap,Bank
09-04-2024,ACE,Midcap,FMCG
09-04-2024,SPARC,Midcap,Pharmaceuticals
09-04-2024,SAPPHIRE,Smallcap,Quick Service Restaurant
09-04-2024,LATENTVIEW,Midcap,I.T
10-04-2024,BLUESTARCO,Largecap,FMCG
10-04-2024,GESHIP,Midcap,Services
10-04-2024,CDSL,Largecap,Financial Services
10-04-2024,COCHINSHIP,Largecap,Aerospace & Defence
10-04-2024,VARROC,Midcap,Auto
10-04-2024,IRCON,Largecap,Realty
10-04-2024,MANAPPURAM,Midcap,Finance
10-04-2024,CHALET,Midcap,Services
10-04-2024,ROUTE,Midcap,I.T
10-04-2024,CUB,Midcap,Bank
10-04-2024,RADICO,Largecap,FMCG
10-04-2024,CENTRALBK,Largecap,Bank
10-04-2024,VIJAYA,Midcap,Pharmaceuticals
10-04-2024,SAPPHIRE,Smallcap,Quick Service Restaurant
12-04-2024,KARURVYSYA,Midcap,Bank
12-04-2024,MRPL,Largecap,Industrials
12-04-2024,CHENNPETRO,Midcap,Industrials
